"","Locality","Prelim","22-23","13-23","PA","year","median_price"
"459","BALLARAT EAST",502500,-3,93,6.8,2020,398000
"460","BALLARAT EAST",502500,-3,93,6.8,2021,490000
"461","BALLARAT EAST",502500,-3,93,6.8,2022,530000
"462","BALLARAT EAST",502500,-3,93,6.8,2023,512500
"463","BALLARAT NORTH",502500,-1,109,7.7,2013,296000
"464","BALLARAT NORTH",502500,-1,109,7.7,2014,312000
"465","BALLARAT NORTH",502500,-1,109,7.7,2015,315000
"466","BALLARAT NORTH",502500,-1,109,7.7,2016,339500
"467","BALLARAT NORTH",502500,-1,109,7.7,2017,346500
"468","BALLARAT NORTH",502500,-1,109,7.7,2018,389000
"469","BALLARAT NORTH",502500,-1,109,7.7,2019,417500
"470","BALLARAT NORTH",502500,-1,109,7.7,2020,425000
"471","BALLARAT NORTH",502500,-1,109,7.7,2021,566500
"472","BALLARAT NORTH",502500,-1,109,7.7,2022,627500
"473","BALLARAT NORTH",502500,-1,109,7.7,2023,620000
"474","BALNARRING",1305000,-6,138,9.1,2013,525000
"475","BALNARRING",1305000,-6,138,9.1,2014,544000
"476","BALNARRING",1305000,-6,138,9.1,2015,595000
"477","BALNARRING",1305000,-6,138,9.1,2016,670000
"478","BALNARRING",1305000,-6,138,9.1,2017,815000
"479","BALNARRING",1305000,-6,138,9.1,2018,814500
"480","BALNARRING",1305000,-6,138,9.1,2019,825000
"481","BALNARRING",1305000,-6,138,9.1,2020,938500
"482","BALNARRING",1305000,-6,138,9.1,2021,1275000
"483","BALNARRING",1305000,-6,138,9.1,2022,1330000
"484","BALNARRING",1305000,-6,138,9.1,2023,1250000
"485","BALNARRING BEACH",1650000,30,220,12.3,2013,750000
"486","BALNARRING BEACH",1650000,30,220,12.3,2014,7e+05
"487","BALNARRING BEACH",1650000,30,220,12.3,2015,887500
"488","BALNARRING BEACH",1650000,30,220,12.3,2016,904000
"489","BALNARRING BEACH",1650000,30,220,12.3,2017,890000
"490","BALNARRING BEACH",1650000,30,220,12.3,2018,1115000
"491","BALNARRING BEACH",1650000,30,220,12.3,2019,1275000
"492","BALNARRING BEACH",1650000,30,220,12.3,2020,1250000
"493","BALNARRING BEACH",1650000,30,220,12.3,2021,1635000
"494","BALNARRING BEACH",1650000,30,220,12.3,2022,1847500
"495","BALNARRING BEACH",1650000,30,220,12.3,2023,2400000
"496","BALWYN",3287500,4,95,6.9,2013,1530000
"497","BALWYN",3287500,4,95,6.9,2014,1780000
"498","BALWYN",3287500,4,95,6.9,2015,2210000
"499","BALWYN",3287500,4,95,6.9,2016,2180000
"500","BALWYN",3287500,4,95,6.9,2017,2340000
"501","BALWYN",3287500,4,95,6.9,2018,2420000
"502","BALWYN",3287500,4,95,6.9,2019,2377500
"503","BALWYN",3287500,4,95,6.9,2020,2260000
"504","BALWYN",3287500,4,95,6.9,2021,2750000
"505","BALWYN",3287500,4,95,6.9,2022,2862000
"506","BALWYN",3287500,4,95,6.9,2023,2985000
"507","BALWYN NORTH",2330000,8,94,6.8,2013,1240000
"508","BALWYN NORTH",2330000,8,94,6.8,2014,1452000
"509","BALWYN NORTH",2330000,8,94,6.8,2015,1850000
"510","BALWYN NORTH",2330000,8,94,6.8,2016,1800000
"511","BALWYN NORTH",2330000,8,94,6.8,2017,1950000
"512","BALWYN NORTH",2330000,8,94,6.8,2018,1810000
"513","BALWYN NORTH",2330000,8,94,6.8,2019,1720000
"514","BALWYN NORTH",2330000,8,94,6.8,2020,1900000
"515","BALWYN NORTH",2330000,8,94,6.8,2021,2255500
"516","BALWYN NORTH",2330000,8,94,6.8,2022,2229000
"517","BALWYN NORTH",2330000,8,94,6.8,2023,2405000
"518","BANDIANA",732000,0,77,5.9,2013,339000
"519","BANDIANA",732000,0,77,5.9,2014,355000
"520","BANDIANA",732000,0,77,5.9,2015,377500
"521","BANDIANA",732000,0,77,5.9,2016,370000
"522","BANDIANA",732000,0,77,5.9,2017,375000
"523","BANDIANA",732000,0,77,5.9,2018,390000
"524","BANDIANA",732000,0,77,5.9,2019,374000
"525","BANDIANA",732000,0,77,5.9,2020,380000
"526","BANDIANA",732000,0,77,5.9,2021,447000
"527","BANDIANA",732000,0,77,5.9,2022,599500
"528","BANDIANA",732000,0,77,5.9,2023,599000
"529","BANNOCKBURN",610000,-3,92,6.7,2013,370000
"530","BANNOCKBURN",610000,-3,92,6.7,2014,405000
"531","BANNOCKBURN",610000,-3,92,6.7,2015,393000
"532","BANNOCKBURN",610000,-3,92,6.7,2016,382000
"533","BANNOCKBURN",610000,-3,92,6.7,2017,430000
"534","BANNOCKBURN",610000,-3,92,6.7,2018,487500
"535","BANNOCKBURN",610000,-3,92,6.7,2019,530000
"536","BANNOCKBURN",610000,-3,92,6.7,2020,555000
"537","BANNOCKBURN",610000,-3,92,6.7,2021,680000
"538","BANNOCKBURN",610000,-3,92,6.7,2022,729500
"539","BANNOCKBURN",610000,-3,92,6.7,2023,710000
"540","BARANDUDA",681500,-6,77,5.9,2013,345000
"541","BARANDUDA",681500,-6,77,5.9,2014,330000
"542","BARANDUDA",681500,-6,77,5.9,2015,323000
"543","BARANDUDA",681500,-6,77,5.9,2016,350000
"544","BARANDUDA",681500,-6,77,5.9,2017,350000
"545","BARANDUDA",681500,-6,77,5.9,2018,403500
"546","BARANDUDA",681500,-6,77,5.9,2019,395000
"547","BARANDUDA",681500,-6,77,5.9,2020,436000
"548","BARANDUDA",681500,-6,77,5.9,2021,487000
"549","BARANDUDA",681500,-6,77,5.9,2022,650000
"550","BARANDUDA",681500,-6,77,5.9,2023,610000
"551","BARWON HEADS",1400000,1,146,9.4,2013,742500
"552","BARWON HEADS",1400000,1,146,9.4,2014,715000
"553","BARWON HEADS",1400000,1,146,9.4,2015,775000
"554","BARWON HEADS",1400000,1,146,9.4,2016,842500
"555","BARWON HEADS",1400000,1,146,9.4,2017,916000
"556","BARWON HEADS",1400000,1,146,9.4,2018,965000
"557","BARWON HEADS",1400000,1,146,9.4,2019,1024000
"558","BARWON HEADS",1400000,1,146,9.4,2020,1280000
"559","BARWON HEADS",1400000,1,146,9.4,2021,1590000
"560","BARWON HEADS",1400000,1,146,9.4,2022,1800000
"561","BARWON HEADS",1400000,1,146,9.4,2023,1823000
"562","BAXTER",775000,-3,110,7.7,2013,330500
"563","BAXTER",775000,-3,110,7.7,2014,325000
"564","BAXTER",775000,-3,110,7.7,2015,340000
"565","BAXTER",775000,-3,110,7.7,2016,403000
"566","BAXTER",775000,-3,110,7.7,2017,530000
"567","BAXTER",775000,-3,110,7.7,2018,542500
"568","BAXTER",775000,-3,110,7.7,2019,530000
"569","BAXTER",775000,-3,110,7.7,2020,567500
"570","BAXTER",775000,-3,110,7.7,2021,710000
"571","BAXTER",775000,-3,110,7.7,2022,717500
"572","BAXTER",775000,-3,110,7.7,2023,692500
"573","BAYSWATER",705000,-3,90,6.6,2013,458500
"574","BAYSWATER",705000,-3,90,6.6,2014,525000
"575","BAYSWATER",705000,-3,90,6.6,2015,632500
"576","BAYSWATER",705000,-3,90,6.6,2016,693000
"577","BAYSWATER",705000,-3,90,6.6,2017,800500
"578","BAYSWATER",705000,-3,90,6.6,2018,753000
"579","BAYSWATER",705000,-3,90,6.6,2019,720000
"580","BAYSWATER",705000,-3,90,6.6,2020,745500
"581","BAYSWATER",705000,-3,90,6.6,2021,870000
"582","BAYSWATER",705000,-3,90,6.6,2022,902000
"583","BAYSWATER",705000,-3,90,6.6,2023,871000
"584","BAYSWATER NORTH",922000,-3,79,6,2013,468500
"585","BAYSWATER NORTH",922000,-3,79,6,2014,490000
"586","BAYSWATER NORTH",922000,-3,79,6,2015,580000
"587","BAYSWATER NORTH",922000,-3,79,6,2016,628000
"588","BAYSWATER NORTH",922000,-3,79,6,2017,737500
"589","BAYSWATER NORTH",922000,-3,79,6,2018,713000
"590","BAYSWATER NORTH",922000,-3,79,6,2019,695000
"591","BAYSWATER NORTH",922000,-3,79,6,2020,731000
"592","BAYSWATER NORTH",922000,-3,79,6,2021,855500
"593","BAYSWATER NORTH",922000,-3,79,6,2022,869500
"594","BAYSWATER NORTH",922000,-3,79,6,2023,840500
"595","BEACONSFIELD",991000,-3,88,6.5,2013,486500
"596","BEACONSFIELD",991000,-3,88,6.5,2014,525000
"597","BEACONSFIELD",991000,-3,88,6.5,2015,559000
"598","BEACONSFIELD",991000,-3,88,6.5,2016,585000
"599","BEACONSFIELD",991000,-3,88,6.5,2017,694500
"600","BEACONSFIELD",991000,-3,88,6.5,2018,730000
"601","BEACONSFIELD",991000,-3,88,6.5,2019,685000
"602","BEACONSFIELD",991000,-3,88,6.5,2020,711000
"603","BEACONSFIELD",991000,-3,88,6.5,2021,892000
"604","BEACONSFIELD",991000,-3,88,6.5,2022,940000
"605","BEACONSFIELD",991000,-3,88,6.5,2023,915000
"606","BEACONSFIELD UPPER",NA,0,156,9.8,2013,470000
"607","BEACONSFIELD UPPER",NA,0,156,9.8,2014,507500
"608","BEACONSFIELD UPPER",NA,0,156,9.8,2015,602500
"609","BEACONSFIELD UPPER",NA,0,156,9.8,2016,630000
"610","BEACONSFIELD UPPER",NA,0,156,9.8,2017,725500
"611","BEACONSFIELD UPPER",NA,0,156,9.8,2018,903500
"612","BEACONSFIELD UPPER",NA,0,156,9.8,2019,787500
"613","BEACONSFIELD UPPER",NA,0,156,9.8,2020,818000
"614","BEACONSFIELD UPPER",NA,0,156,9.8,2021,9e+05
"615","BEACONSFIELD UPPER",NA,0,156,9.8,2022,1205000
"616","BEACONSFIELD UPPER",NA,0,156,9.8,2023,1202500
"617","BEAUFORT",4e+05,-2,118,8.1,2013,186000
"618","BEAUFORT",4e+05,-2,118,8.1,2014,220000
"619","BEAUFORT",4e+05,-2,118,8.1,2015,205000
"620","BEAUFORT",4e+05,-2,118,8.1,2016,237500
"621","BEAUFORT",4e+05,-2,118,8.1,2017,220000
"622","BEAUFORT",4e+05,-2,118,8.1,2018,225000
"623","BEAUFORT",4e+05,-2,118,8.1,2019,242500
"624","BEAUFORT",4e+05,-2,118,8.1,2020,325000
"625","BEAUFORT",4e+05,-2,118,8.1,2021,390000
"626","BEAUFORT",4e+05,-2,118,8.1,2022,415000
"627","BEAUFORT",4e+05,-2,118,8.1,2023,405000
"628","BEAUMARIS",1837500,-1,90,6.6,2013,1072000
"629","BEAUMARIS",1837500,-1,90,6.6,2014,1129500
"630","BEAUMARIS",1837500,-1,90,6.6,2015,1345000
"631","BEAUMARIS",1837500,-1,90,6.6,2016,1455000
"632","BEAUMARIS",1837500,-1,90,6.6,2017,1611000
"633","BEAUMARIS",1837500,-1,90,6.6,2018,1674000
"634","BEAUMARIS",1837500,-1,90,6.6,2019,1587500
"635","BEAUMARIS",1837500,-1,90,6.6,2020,1725000
"636","BEAUMARIS",1837500,-1,90,6.6,2021,2100000
"637","BEAUMARIS",1837500,-1,90,6.6,2022,2061000
"638","BEAUMARIS",1837500,-1,90,6.6,2023,2040000
"639","BEECHWORTH",NA,3,147,9.5,2013,295000
"640","BEECHWORTH",NA,3,147,9.5,2014,295000
"641","BEECHWORTH",NA,3,147,9.5,2015,332000
"642","BEECHWORTH",NA,3,147,9.5,2016,345000
"643","BEECHWORTH",NA,3,147,9.5,2017,399000
"644","BEECHWORTH",NA,3,147,9.5,2018,4e+05
"645","BEECHWORTH",NA,3,147,9.5,2019,478500
"646","BEECHWORTH",NA,3,147,9.5,2020,487500
"647","BEECHWORTH",NA,3,147,9.5,2021,645000
"648","BEECHWORTH",NA,3,147,9.5,2022,707000
"649","BEECHWORTH",NA,3,147,9.5,2023,730000
"650","BELGRAVE",715000,-4,99,7.1,2013,410000
"651","BELGRAVE",715000,-4,99,7.1,2014,426000
"652","BELGRAVE",715000,-4,99,7.1,2015,482500
"653","BELGRAVE",715000,-4,99,7.1,2016,545000
"654","BELGRAVE",715000,-4,99,7.1,2017,620000
"655","BELGRAVE",715000,-4,99,7.1,2018,676000
"656","BELGRAVE",715000,-4,99,7.1,2019,636000
"657","BELGRAVE",715000,-4,99,7.1,2020,680000
"658","BELGRAVE",715000,-4,99,7.1,2021,784000
"659","BELGRAVE",715000,-4,99,7.1,2022,850000
"660","BELGRAVE",715000,-4,99,7.1,2023,815000
"661","BELGRAVE HEIGHTS",NA,-19,98,7.1,2013,430000
"662","BELGRAVE HEIGHTS",NA,-19,98,7.1,2014,480000
"663","BELGRAVE HEIGHTS",NA,-19,98,7.1,2015,590500
"664","BELGRAVE HEIGHTS",NA,-19,98,7.1,2016,624000
"665","BELGRAVE HEIGHTS",NA,-19,98,7.1,2017,687500
"666","BELGRAVE HEIGHTS",NA,-19,98,7.1,2018,701500
"667","BELGRAVE HEIGHTS",NA,-19,98,7.1,2019,685000
"668","BELGRAVE HEIGHTS",NA,-19,98,7.1,2020,737500
"669","BELGRAVE HEIGHTS",NA,-19,98,7.1,2021,902500
"670","BELGRAVE HEIGHTS",NA,-19,98,7.1,2022,1055500
"671","BELGRAVE HEIGHTS",NA,-19,98,7.1,2023,850000
"672","BELGRAVE SOUTH",1090000,22,105,7.5,2013,548000
"673","BELGRAVE SOUTH",1090000,22,105,7.5,2014,541000
"674","BELGRAVE SOUTH",1090000,22,105,7.5,2015,555500
"675","BELGRAVE SOUTH",1090000,22,105,7.5,2016,565000
"676","BELGRAVE SOUTH",1090000,22,105,7.5,2017,689000
"677","BELGRAVE SOUTH",1090000,22,105,7.5,2018,782500
"678","BELGRAVE SOUTH",1090000,22,105,7.5,2019,665500
"679","BELGRAVE SOUTH",1090000,22,105,7.5,2020,845000
"680","BELGRAVE SOUTH",1090000,22,105,7.5,2021,1085000
"681","BELGRAVE SOUTH",1090000,22,105,7.5,2022,919000
"682","BELGRAVE SOUTH",1090000,22,105,7.5,2023,1125000
"683","BELL PARK",619500,-5,94,6.9,2013,314000
"684","BELL PARK",619500,-5,94,6.9,2014,323500
"685","BELL PARK",619500,-5,94,6.9,2015,340000
"686","BELL PARK",619500,-5,94,6.9,2016,360000
"687","BELL PARK",619500,-5,94,6.9,2017,4e+05
"688","BELL PARK",619500,-5,94,6.9,2018,452500
"689","BELL PARK",619500,-5,94,6.9,2019,482000
"690","BELL PARK",619500,-5,94,6.9,2020,5e+05
"691","BELL PARK",619500,-5,94,6.9,2021,620500
"692","BELL PARK",619500,-5,94,6.9,2022,640000
"693","BELL PARK",619500,-5,94,6.9,2023,610000
"694","BELL POST HILL",687000,-8,89,6.6,2013,328000
"695","BELL POST HILL",687000,-8,89,6.6,2014,333500
"696","BELL POST HILL",687000,-8,89,6.6,2015,344500
"697","BELL POST HILL",687000,-8,89,6.6,2016,355000
"698","BELL POST HILL",687000,-8,89,6.6,2017,435000
"699","BELL POST HILL",687000,-8,89,6.6,2018,487000
"700","BELL POST HILL",687000,-8,89,6.6,2019,475000
"701","BELL POST HILL",687000,-8,89,6.6,2020,507000
"702","BELL POST HILL",687000,-8,89,6.6,2021,657500
"703","BELL POST HILL",687000,-8,89,6.6,2022,675000
"704","BELL POST HILL",687000,-8,89,6.6,2023,620000
"705","BELLFIELD (BANYULE)",807500,-2,83,6.2,2013,516000
"706","BELLFIELD (BANYULE)",807500,-2,83,6.2,2014,582500
"707","BELLFIELD (BANYULE)",807500,-2,83,6.2,2015,7e+05
"708","BELLFIELD (BANYULE)",807500,-2,83,6.2,2016,778000
"709","BELLFIELD (BANYULE)",807500,-2,83,6.2,2017,897000
"710","BELLFIELD (BANYULE)",807500,-2,83,6.2,2018,882500
"711","BELLFIELD (BANYULE)",807500,-2,83,6.2,2019,790000
"712","BELLFIELD (BANYULE)",807500,-2,83,6.2,2020,775000
"713","BELLFIELD (BANYULE)",807500,-2,83,6.2,2021,992500
"714","BELLFIELD (BANYULE)",807500,-2,83,6.2,2022,965000
"715","BELLFIELD (BANYULE)",807500,-2,83,6.2,2023,944000
"716","BENALLA",445000,0,89,6.5,2013,228000
"717","BENALLA",445000,0,89,6.5,2014,235500
"718","BENALLA",445000,0,89,6.5,2015,222500
"719","BENALLA",445000,0,89,6.5,2016,231500
"720","BENALLA",445000,0,89,6.5,2017,250000
"721","BENALLA",445000,0,89,6.5,2018,284000
"722","BENALLA",445000,0,89,6.5,2019,290000
"723","BENALLA",445000,0,89,6.5,2020,302000
"724","BENALLA",445000,0,89,6.5,2021,394000
"725","BENALLA",445000,0,89,6.5,2022,430500
"726","BENALLA",445000,0,89,6.5,2023,430000
"727","BENDIGO",5e+05,-22,59,4.7,2013,340000
"728","BENDIGO",5e+05,-22,59,4.7,2014,376500
"729","BENDIGO",5e+05,-22,59,4.7,2015,372000
"730","BENDIGO",5e+05,-22,59,4.7,2016,4e+05
"731","BENDIGO",5e+05,-22,59,4.7,2017,4e+05
"732","BENDIGO",5e+05,-22,59,4.7,2018,4e+05
"733","BENDIGO",5e+05,-22,59,4.7,2019,420000
"734","BENDIGO",5e+05,-22,59,4.7,2020,5e+05
"735","BENDIGO",5e+05,-22,59,4.7,2021,6e+05
"736","BENDIGO",5e+05,-22,59,4.7,2022,690000
"737","BENDIGO",5e+05,-22,59,4.7,2023,540000
"738","BENTLEIGH",1600000,-2,88,6.5,2013,9e+05
"739","BENTLEIGH",1600000,-2,88,6.5,2014,1050000
"740","BENTLEIGH",1600000,-2,88,6.5,2015,1245000
"741","BENTLEIGH",1600000,-2,88,6.5,2016,1380000
"742","BENTLEIGH",1600000,-2,88,6.5,2017,1470000
"743","BENTLEIGH",1600000,-2,88,6.5,2018,1394000
"744","BENTLEIGH",1600000,-2,88,6.5,2019,1376000
"745","BENTLEIGH",1600000,-2,88,6.5,2020,1510000
"746","BENTLEIGH",1600000,-2,88,6.5,2021,1742500
"747","BENTLEIGH",1600000,-2,88,6.5,2022,1723000
"748","BENTLEIGH",1600000,-2,88,6.5,2023,1690000
"749","BENTLEIGH EAST",1566000,-4,91,6.7,2013,750000
"750","BENTLEIGH EAST",1566000,-4,91,6.7,2014,850000
"751","BENTLEIGH EAST",1566000,-4,91,6.7,2015,1000500
"752","BENTLEIGH EAST",1566000,-4,91,6.7,2016,1115000
"753","BENTLEIGH EAST",1566000,-4,91,6.7,2017,1256000
"754","BENTLEIGH EAST",1566000,-4,91,6.7,2018,1205000
"755","BENTLEIGH EAST",1566000,-4,91,6.7,2019,1200000
"756","BENTLEIGH EAST",1566000,-4,91,6.7,2020,1255000
"757","BENTLEIGH EAST",1566000,-4,91,6.7,2021,1480000
"758","BENTLEIGH EAST",1566000,-4,91,6.7,2022,1490000
"759","BENTLEIGH EAST",1566000,-4,91,6.7,2023,1430000
"760","BERWICK",832500,-2,89,6.6,2013,453000
"761","BERWICK",832500,-2,89,6.6,2014,487500
"762","BERWICK",832500,-2,89,6.6,2015,535000
"763","BERWICK",832500,-2,89,6.6,2016,583000
"764","BERWICK",832500,-2,89,6.6,2017,670000
"765","BERWICK",832500,-2,89,6.6,2018,690000
"766","BERWICK",832500,-2,89,6.6,2019,670000
"767","BERWICK",832500,-2,89,6.6,2020,7e+05
"768","BERWICK",832500,-2,89,6.6,2021,812000
"769","BERWICK",832500,-2,89,6.6,2022,870000
"770","BERWICK",832500,-2,89,6.6,2023,855000
"771","BEVERIDGE",650000,0,64,5.1,2013,396000
"772","BEVERIDGE",650000,0,64,5.1,2014,351500
"773","BEVERIDGE",650000,0,64,5.1,2015,4e+05
"774","BEVERIDGE",650000,0,64,5.1,2016,430000
"775","BEVERIDGE",650000,0,64,5.1,2017,495000
"776","BEVERIDGE",650000,0,64,5.1,2018,540000
"777","BEVERIDGE",650000,0,64,5.1,2019,580000
"778","BEVERIDGE",650000,0,64,5.1,2020,531000
"779","BEVERIDGE",650000,0,64,5.1,2021,630000
"780","BEVERIDGE",650000,0,64,5.1,2022,650000
"781","BEVERIDGE",650000,0,64,5.1,2023,650000
"782","BIRCHIP",120000,32,88,6.5,2013,120000
"783","BIRCHIP",120000,32,88,6.5,2014,90000
"784","BIRCHIP",120000,32,88,6.5,2015,121500
"785","BIRCHIP",120000,32,88,6.5,2016,55000
"786","BIRCHIP",120000,32,88,6.5,2017,1e+05
"787","BIRCHIP",120000,32,88,6.5,2018,1e+05
"788","BIRCHIP",120000,32,88,6.5,2019,108500
"789","BIRCHIP",120000,32,88,6.5,2020,121500
"790","BIRCHIP",120000,32,88,6.5,2021,130000
"791","BIRCHIP",120000,32,88,6.5,2022,170000
"792","BIRCHIP",120000,32,88,6.5,2023,225000
"793","BIRREGURRA",460000,21,233,12.8,2013,255000
"794","BIRREGURRA",460000,21,233,12.8,2014,337500
"795","BIRREGURRA",460000,21,233,12.8,2015,302500
"796","BIRREGURRA",460000,21,233,12.8,2016,345000
"797","BIRREGURRA",460000,21,233,12.8,2017,382500
"798","BIRREGURRA",460000,21,233,12.8,2018,412500
"799","BIRREGURRA",460000,21,233,12.8,2019,463000
"800","BIRREGURRA",460000,21,233,12.8,2020,489500
"801","BIRREGURRA",460000,21,233,12.8,2021,692500
"802","BIRREGURRA",460000,21,233,12.8,2022,7e+05
"803","BIRREGURRA",460000,21,233,12.8,2023,850000
"804","BITTERN",670000,2,111,7.8,2013,402000
"805","BITTERN",670000,2,111,7.8,2014,390000
"806","BITTERN",670000,2,111,7.8,2015,382500
"807","BITTERN",670000,2,111,7.8,2016,464000
"808","BITTERN",670000,2,111,7.8,2017,526500
"809","BITTERN",670000,2,111,7.8,2018,650000
"810","BITTERN",670000,2,111,7.8,2019,577500
"811","BITTERN",670000,2,111,7.8,2020,630000
"812","BITTERN",670000,2,111,7.8,2021,750000
"813","BITTERN",670000,2,111,7.8,2022,832500
"814","BITTERN",670000,2,111,7.8,2023,850000
"815","BLACK HILL",577000,-3,121,8.2,2013,283500
"816","BLACK HILL",577000,-3,121,8.2,2014,321500
"817","BLACK HILL",577000,-3,121,8.2,2015,3e+05
"818","BLACK HILL",577000,-3,121,8.2,2016,315000
"819","BLACK HILL",577000,-3,121,8.2,2017,370000
"820","BLACK HILL",577000,-3,121,8.2,2018,405000
"821","BLACK HILL",577000,-3,121,8.2,2019,492500
"822","BLACK HILL",577000,-3,121,8.2,2020,491000
"823","BLACK HILL",577000,-3,121,8.2,2021,550000
"824","BLACK HILL",577000,-3,121,8.2,2022,642500
"825","BLACK HILL",577000,-3,121,8.2,2023,626000
"826","BLACK ROCK",3e+06,-11,85,6.3,2013,1237500
"827","BLACK ROCK",3e+06,-11,85,6.3,2014,1400000
"828","BLACK ROCK",3e+06,-11,85,6.3,2015,1545000
"829","BLACK ROCK",3e+06,-11,85,6.3,2016,1745000
"830","BLACK ROCK",3e+06,-11,85,6.3,2017,2017500
"831","BLACK ROCK",3e+06,-11,85,6.3,2018,2029000
"832","BLACK ROCK",3e+06,-11,85,6.3,2019,1793000
"833","BLACK ROCK",3e+06,-11,85,6.3,2020,1920000
"834","BLACK ROCK",3e+06,-11,85,6.3,2021,2600000
"835","BLACK ROCK",3e+06,-11,85,6.3,2022,2565000
"836","BLACK ROCK",3e+06,-11,85,6.3,2023,2287500
"837","BLACKBURN",1624000,3,86,6.4,2013,860500
"838","BLACKBURN",1624000,3,86,6.4,2014,936000
"839","BLACKBURN",1624000,3,86,6.4,2015,1200500
"840","BLACKBURN",1624000,3,86,6.4,2016,1241000
"841","BLACKBURN",1624000,3,86,6.4,2017,1410000
"842","BLACKBURN",1624000,3,86,6.4,2018,1370500
"843","BLACKBURN",1624000,3,86,6.4,2019,1305000
"844","BLACKBURN",1624000,3,86,6.4,2020,1405000
"845","BLACKBURN",1624000,3,86,6.4,2021,1639500
"846","BLACKBURN",1624000,3,86,6.4,2022,1549500
"847","BLACKBURN",1624000,3,86,6.4,2023,1600000
"848","BLACKBURN NORTH",1417000,4,86,6.4,2013,692000
"849","BLACKBURN NORTH",1417000,4,86,6.4,2014,790000
"850","BLACKBURN NORTH",1417000,4,86,6.4,2015,921500
"851","BLACKBURN NORTH",1417000,4,86,6.4,2016,1040000
"852","BLACKBURN NORTH",1417000,4,86,6.4,2017,1140500
"853","BLACKBURN NORTH",1417000,4,86,6.4,2018,1038000
"854","BLACKBURN NORTH",1417000,4,86,6.4,2019,1017500
"855","BLACKBURN NORTH",1417000,4,86,6.4,2020,1090000
"856","BLACKBURN NORTH",1417000,4,86,6.4,2021,1300000
"857","BLACKBURN NORTH",1417000,4,86,6.4,2022,1230000
"858","BLACKBURN NORTH",1417000,4,86,6.4,2023,1284500
"859","BLACKBURN SOUTH",1347000,5,94,6.8,2013,697500
"860","BLACKBURN SOUTH",1347000,5,94,6.8,2014,780000
"861","BLACKBURN SOUTH",1347000,5,94,6.8,2015,920500
"862","BLACKBURN SOUTH",1347000,5,94,6.8,2016,1050000
"863","BLACKBURN SOUTH",1347000,5,94,6.8,2017,1200000
"864","BLACKBURN SOUTH",1347000,5,94,6.8,2018,1063500
"865","BLACKBURN SOUTH",1347000,5,94,6.8,2019,1034000
"866","BLACKBURN SOUTH",1347000,5,94,6.8,2020,1100500
"867","BLACKBURN SOUTH",1347000,5,94,6.8,2021,1338500
"868","BLACKBURN SOUTH",1347000,5,94,6.8,2022,1288000
"869","BLACKBURN SOUTH",1347000,5,94,6.8,2023,1350000
"870","BLAIRGOWRIE",1450000,-4,172,10.5,2013,609000
"871","BLAIRGOWRIE",1450000,-4,172,10.5,2014,627500
"872","BLAIRGOWRIE",1450000,-4,172,10.5,2015,621500
"873","BLAIRGOWRIE",1450000,-4,172,10.5,2016,770000
"874","BLAIRGOWRIE",1450000,-4,172,10.5,2017,883000
"875","BLAIRGOWRIE",1450000,-4,172,10.5,2018,990500
"876","BLAIRGOWRIE",1450000,-4,172,10.5,2019,921500
"877","BLAIRGOWRIE",1450000,-4,172,10.5,2020,1143500
"878","BLAIRGOWRIE",1450000,-4,172,10.5,2021,1562500
"879","BLAIRGOWRIE",1450000,-4,172,10.5,2022,1725000
"880","BLAIRGOWRIE",1450000,-4,172,10.5,2023,1657500
"881","BLIND BIGHT",762500,14,122,8.3,2013,362500
"882","BLIND BIGHT",762500,14,122,8.3,2014,343000
"883","BLIND BIGHT",762500,14,122,8.3,2015,401000
"884","BLIND BIGHT",762500,14,122,8.3,2016,440000
"885","BLIND BIGHT",762500,14,122,8.3,2017,514000
"886","BLIND BIGHT",762500,14,122,8.3,2018,546000
"887","BLIND BIGHT",762500,14,122,8.3,2019,552500
"888","BLIND BIGHT",762500,14,122,8.3,2020,570000
"889","BLIND BIGHT",762500,14,122,8.3,2021,668500
"890","BLIND BIGHT",762500,14,122,8.3,2022,705000
"891","BLIND BIGHT",762500,14,122,8.3,2023,806000
"892","BONBEACH",936000,-6,91,6.7,2013,580000
"893","BONBEACH",936000,-6,91,6.7,2014,635000
"894","BONBEACH",936000,-6,91,6.7,2015,7e+05
"895","BONBEACH",936000,-6,91,6.7,2016,778000
"896","BONBEACH",936000,-6,91,6.7,2017,882500
"897","BONBEACH",936000,-6,91,6.7,2018,910000
"898","BONBEACH",936000,-6,91,6.7,2019,855000
"899","BONBEACH",936000,-6,91,6.7,2020,930000
"900","BONBEACH",936000,-6,91,6.7,2021,1115000
"901","BONBEACH",936000,-6,91,6.7,2022,1177500
"902","BONBEACH",936000,-6,91,6.7,2023,1105000
"903","BONNIE BROOK",660000,4,NA,NA,2013,NA
"904","BONNIE BROOK",660000,4,NA,NA,2014,NA
"905","BONNIE BROOK",660000,4,NA,NA,2015,NA
"906","BONNIE BROOK",660000,4,NA,NA,2016,NA
"907","BONNIE BROOK",660000,4,NA,NA,2017,NA
"908","BONNIE BROOK",660000,4,NA,NA,2018,NA
"909","BONNIE BROOK",660000,4,NA,NA,2019,NA
"910","BONNIE BROOK",660000,4,NA,NA,2020,307000
"911","BONNIE BROOK",660000,4,NA,NA,2021,492500
"912","BONNIE BROOK",660000,4,NA,NA,2022,645000
"913","BONNIE BROOK",660000,4,NA,NA,2023,671500
